Factor_category,Multiple_cat1,Multiple_cat2,Multiple_cat3,Factor_more_refined,Factor_refined,Clock_C,N total,Tissue_category,Race_Ethnicity,Sex,Twin_study,Cohort_C,Link
Congenital_conditions,,,,Congenital condition,Progeroid laminopathy,SkinBlood,19,Blood,,,No,Progeria Research foundation (PRF),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13555
Congenital_conditions,,,,Congenital condition,Progeroid laminopathy,Horvath,19,Blood,,,No,Progeria Research foundation (PRF),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13555
Multiple_groups,Cancer,Neuro,,Cancer,Glioblastoma survival,Horvath,105,Brain,,Both,No,The Nordic trial,https://actaneurocomms.biomedcentral.com/articles/10.1186/s40478-022-01344-5
Multiple_groups,Cancer,Neuro,,Cancer,Glioblastoma survival,Horvath,177,Brain,,Both,No,Multiple_cohorts,https://actaneurocomms.biomedcentral.com/articles/10.1186/s40478-022-01344-5
Multiple_groups,Respiratory,Other,,COPD,COPD; Induced sputum cells vs Blood,5-CpG,14,Blood,,Both,No,Recruited,https://www.frontiersin.org/articles/10.3389/fmed.2021.690312/full
Cancer,,,,Cancer,Cancer,GrimAge,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cancer,,,,Cancer,Cancer,Hannum,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cancer,,,,Cancer,Cancer,Horvath,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cancer,,,,Cancer,Cancer,PhenoAge,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cancer,,,,Cancer,Cancer,Horvath,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cancer,,,,Cancer,Cancer,GrimAge,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cancer,,,,Cancer,Cancer,Hannum,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cardiovascular,,,,Cardiovascular disease,Myocardial infarction,Horvath,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cardiovascular,,,,Cardiovascular disease,Myocardial infarction,GrimAge,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cardiovascular,,,,Cardiovascular disease,Myocardial infarction,Hannum,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cardiovascular,,,,Cardiovascular disease,Myocardial infarction,PhenoAge,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cardiovascular,,,,Cardiovascular disease,Myocardial infarction,Hannum,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cardiovascular,,,,Cardiovascular disease,Myocardial infarction,Horvath,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cardiovascular,,,,Cardiovascular disease,Myocardial infarction,PhenoAge,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cardiovascular,,,,Cardiovascular disease,Myocardial infarction,PhenoAge,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Cardiovascular,,,,Cardiovascular disease,Myocardial infarction,GrimAge,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Healthspan/Lifespan/Mortality,,,,Mortality,All-cause mortality,Hannum,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Healthspan/Lifespan/Mortality,,,,Mortality,All-cause mortality,Horvath,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Healthspan/Lifespan/Mortality,,,,Mortality,All-cause mortality,PhenoAge,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Healthspan/Lifespan/Mortality,,,,Mortality,All-cause mortality,GrimAge,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Healthspan/Lifespan/Mortality,,,,Mortality,All-cause mortality,Horvath,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Healthspan/Lifespan/Mortality,,,,Mortality,All-cause mortality,GrimAge,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Healthspan/Lifespan/Mortality,,,,Mortality,All-cause mortality,Hannum,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Healthspan/Lifespan/Mortality,,,,Mortality,All-cause mortality,PhenoAge,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Multiple_groups,Neuro,Cardiovascular,,Stroke,Stroke,Hannum,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Multiple_groups,Neuro,Cardiovascular,,Stroke,Stroke,Horvath,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Multiple_groups,Neuro,Cardiovascular,,Stroke,Stroke,GrimAge,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Multiple_groups,Neuro,Cardiovascular,,Stroke,Stroke,PhenoAge,737,Blood,,Male,No,Normative ageing study (NAS),https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Multiple_groups,Neuro,Cardiovascular,,Stroke,Stroke,Horvath,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Multiple_groups,Neuro,Cardiovascular,,Stroke,Stroke,PhenoAge,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Multiple_groups,Neuro,Cardiovascular,,Stroke,Stroke,GrimAge,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Multiple_groups,Neuro,Cardiovascular,,Stroke,Stroke,Hannum,1725,Blood,,Both,No,KORA F4,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(20)30527-2/fulltext
Alcohol,,,,Alcohol consumption,Alcohol consumption,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Alcohol,,,,Alcohol consumption,Alcohol consumption,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
BodyComposition,,,,BMI,BMI (obese),GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
BodyComposition,,,,BMI,BMI (overweight),GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Diet,,,,Diet,Diet,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Diet,,,,Diet,Diet,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Diet,,,,Diet,Diet: caloric intake,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Diet,,,,Diet,Dietary intake: coffee,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Diet,,,,Diet,Dietary intake: dairy,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Diet,,,,Diet,Dietary intake: fish,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Diet,,,,Diet,Dietary intake: fruits,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Diet,,,,Diet,Dietary intake: poultry,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Diet,,,,Diet,Dietary intake: processed meats,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Diet,,,,Diet,Dietary intake: red meat,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Diet,,,,Diet,Dietary intake: vegetables,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Multiple_groups,Obs_gynae,Medication,,Contraceptives,Contraceptives,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Multiple_groups,Obs_gynae,Medication,,Menopausal hormones,Menopausal hormones,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Obs_gynae,,,,Breastfeeding,Breastfeeding,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Physical_abilities/activity,,,,Physical activity,Physical activity,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Physical_abilities/activity,,,,Physical activity,Physical activity,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Physical_abilities/activity,,,,Physical activity,Physical activity,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Physical_abilities/activity,,,,Physical activity,Physical activity,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Smoking,,,,Smoking,Smoking,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Socioeconomic,,,,Education,Education,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Socioeconomic,,,,Education,Education,GrimAge,219,Blood,,Female,No,Diet Physical Activity and Mammography (DAMA),https://onlinelibrary.wiley.com/doi/full/10.1111/acel.13439
Respiratory,,,,Respiratory disease,Pulmonary fibrosis,GrimAge,44,Lung,,Both,No,GEO_dataset,https://www.atsjournals.org/doi/full/10.1164/rccm.202101-0004OC
Respiratory,,,,Respiratory disease,Pulmonary fibrosis,Hannum,44,Lung,,Both,No,GEO_dataset,https://www.atsjournals.org/doi/full/10.1164/rccm.202101-0004OC
Respiratory,,,,Respiratory disease,Pulmonary fibrosis,PhenoAge,44,Lung,,Both,No,GEO_dataset,https://www.atsjournals.org/doi/full/10.1164/rccm.202101-0004OC
Respiratory,,,,Respiratory disease,Pulmonary fibrosis,SkinBlood,44,Lung,,Both,No,GEO_dataset,https://www.atsjournals.org/doi/full/10.1164/rccm.202101-0004OC
Metabolic/endocrinological,,,,Diabetes,Diabetes (type 1),PhenoAge,115,Blood,,Both,No,Multiple_cohorts,https://www.mdpi.com/2227-9059/9/1/13/htm#app1-biomedicines-09-00013
Metabolic/endocrinological,,,,Diabetes,Diabetes (type 1),PhenoAge,47,Blood,,Both,No,Multiple_cohorts,https://www.mdpi.com/2227-9059/9/1/13/htm#app1-biomedicines-09-00013
Metabolic/endocrinological,,,,Diabetes,Diabetes (type 1),PhenoAge,86,Blood,,Both,No,Multiple_cohorts,https://www.mdpi.com/2227-9059/9/1/13/htm#app1-biomedicines-09-00013
Metabolic/endocrinological,,,,Diabetes,Diabetes (type 1) ,PhenoAge,127,Blood,,Both,No,Multiple_cohorts,https://www.mdpi.com/2227-9059/9/1/13/htm#app1-biomedicines-09-00013
Renal,,,,Kidney disease,Chronic kidney disease,Horvath,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney disease,Chronic kidney disease,GrimAA,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney disease,Chronic kidney disease,Hannum,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney disease,Chronic kidney disease,HannumAA,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney disease,Chronic kidney disease,HorvathAA,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney disease,Chronic kidney disease,MRS,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney disease,Chronic kidney disease,PhenoAA,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,eGFR,Horvath,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,eGFR,GrimAA,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,eGFR,Hannum,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,eGFR,HannumAA,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,eGFR,HorvathAA,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,eGFR,MRS,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,eGFR,PhenoAA,9390,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,Microalbuminonuria,Horvath,4406,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,Microalbuminonuria,HorvathAA,4406,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,Microalbuminonuria,GrimAA,4406,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,Microalbuminonuria,Hannum,4406,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,Microalbuminonuria,HannumAA,4406,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,Microalbuminonuria,MRS,4406,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,Microalbuminonuria,PhenoAA,4406,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,uACR,Horvath,4406,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
Renal,,,,Kidney function,uACR,HorvathAA,4406,Blood,European;African American and hispanic/Latino,Both,No,Multiple_cohorts,https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01082-w
