ID,Factor,Factor group,Factor category,Multiple_cat1,Multiple_cat2,Multiple_cat3,Topic,Clock,N total,Tissue,Race_Ethnicity,Sex,Twin_study,Cohort,Link
PUB065,Systolic blood pressure (SBP),Blood pressure,Cardiovascular,,,,Physical health,Horvath,1419,Blood,,Both,No,Berlin Aging Study II (BASE-II),https://www.sciencedirect.com/science/article/pii/S0047637421001895
PUB065,Diabetes,Diabetes,Metabolic/endocrinological,,,,Physical health,Horvath,1419,Blood,,Both,No,Berlin Aging Study II (BASE-II),https://www.sciencedirect.com/science/article/pii/S0047637421001895
PUB065,HDL,HDL,Multiple_groups,Cardiovascular,Metabolic/endocrinological,,Physical health,Horvath,1419,Blood,,Both,No,Berlin Aging Study II (BASE-II),https://www.sciencedirect.com/science/article/pii/S0047637421001895
PUB065,Total cholesterol,Total cholesterol,Multiple_groups,Cardiovascular,Metabolic/endocrinological,,Physical health,Horvath,1419,Blood,,Both,No,Berlin Aging Study II (BASE-II),https://www.sciencedirect.com/science/article/pii/S0047637421001895
PUB067,Maternal parity,Parity,Obs_gynae,,,,Physical health,Robust Placental Clock (RPC),117,Placenta,,Female,No,Prediction and prevention of preeclampsia and intrauterine growth restriction study (PREDO),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Sex,Sex,General,,,,Other,"Lee (Lee et al., 2019)",117,Placenta,,Female,No,Prediction and prevention of preeclampsia and intrauterine growth restriction study (PREDO),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Birth length,Birth length,Neonatal/paeds,,,,Physical health,"Lee (Lee et al., 2019)",117,Placenta,,Female,No,Prediction and prevention of preeclampsia and intrauterine growth restriction study (PREDO),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Birth weight,Birth weight,Neonatal/paeds,,,,Physical health,"Lee (Lee et al., 2019)",117,Placenta,,Female,No,Prediction and prevention of preeclampsia and intrauterine growth restriction study (PREDO),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Cephalic circumference,Cephalic circumference,Neonatal/paeds,,,,Physical health,"Lee (Lee et al., 2019)",117,Placenta,,Female,No,Prediction and prevention of preeclampsia and intrauterine growth restriction study (PREDO),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal diabetes,Diabetes,Metabolic/endocrinological,,,,Physical health,"Lee (Lee et al., 2019)",117,Placenta,,Female,No,Prediction and prevention of preeclampsia and intrauterine growth restriction study (PREDO),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Hypertension,Cardiovascular disease,Cardiovascular,,,,Physical health,"Lee (Lee et al., 2019)",117,Placenta,,Female,No,Prediction and prevention of preeclampsia and intrauterine growth restriction study (PREDO),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal mental health disorders,Psychiatric disorder,MH,,,,Mental health,Robust Placental Clock (RPC),117,Placenta,,Female,No,Prediction and prevention of preeclampsia and intrauterine growth restriction study (PREDO),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Induction of labour,Induction of labour,Obs_gynae,,,,Physical health,Robust Placental Clock (RPC),117,Placenta,,Female,No,Prediction and prevention of preeclampsia and intrauterine growth restriction study (PREDO),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Mode of delivery,Mode of delivery,Obs_gynae,,,,Physical health,"Lee (Lee et al., 2019)",117,Placenta,,Female,No,Prediction and prevention of preeclampsia and intrauterine growth restriction study (PREDO),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Smoking (maternal),Smoking,Smoking,,,,Lifestyle,"Lee (Lee et al., 2019)",117,Placenta,,Female,No,Prediction and prevention of preeclampsia and intrauterine growth restriction study (PREDO),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal age,Maternal age,General,,,,Other,Robust Placental Clock (RPC),117,Placenta,,Female,No,Prediction and prevention of preeclampsia and intrauterine growth restriction study (PREDO),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,BMI (maternal),BMI,BodyComposition,,,,Physical health,"Lee (Lee et al., 2019)",117,Placenta,,Female,No,Prediction and prevention of preeclampsia and intrauterine growth restriction study (PREDO),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal parity,Parity,Obs_gynae,,,,Physical health,"Lee (Lee et al., 2019)",195,CVS,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Sex,Sex,General,,,,Other,"Lee (Lee et al., 2019)",195,CVS,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Birth length,Birth length,Neonatal/paeds,,,,Physical health,Robust Placental Clock (RPC),195,CVS,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Birth weight,Birth weight,Neonatal/paeds,,,,Physical health,Robust Placental Clock (RPC),195,CVS,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Cephalic circumference,Cephalic circumference,Neonatal/paeds,,,,Physical health,"Lee (Lee et al., 2019)",195,CVS,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal diabetes,Diabetes,Metabolic/endocrinological,,,,Physical health,"Lee (Lee et al., 2019)",195,CVS,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Hypertension,Cardiovascular disease,Cardiovascular,,,,Physical health,"Lee (Lee et al., 2019)",195,CVS,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal mental health disorders,Psychiatric disorder,MH,,,,Mental health,"Lee (Lee et al., 2019)",195,CVS,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Induction of labour,Induction of labour,Obs_gynae,,,,Physical health,"Lee (Lee et al., 2019)",195,CVS,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Mode of delivery,Mode of delivery,Obs_gynae,,,,Physical health,"Lee (Lee et al., 2019)",195,CVS,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Smoking (maternal),Smoking,Smoking,,,,Lifestyle,Robust Placental Clock (RPC),195,CVS,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal age,Maternal age,General,,,,Other,Robust Placental Clock (RPC),195,CVS,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,BMI (maternal),BMI,BodyComposition,,,,Physical health,"Lee (Lee et al., 2019)",195,CVS,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal parity,Parity,Obs_gynae,,,,Physical health,Bohlin,385,Blood,,Female,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Sex,Sex,General,,,,Other,Bohlin,385,Blood,,Female,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Birth length,Birth length,Neonatal/paeds,,,,Physical health,Bohlin,385,Blood,,Female,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Birth weight,Birth weight,Neonatal/paeds,,,,Physical health,Bohlin,385,Blood,,Female,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Cephalic circumference,Cephalic circumference,Neonatal/paeds,,,,Physical health,Bohlin,385,Blood,,Female,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal diabetes,Diabetes,Metabolic/endocrinological,,,,Physical health,Bohlin,385,Blood,,Female,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Hypertension,Cardiovascular disease,Cardiovascular,,,,Physical health,Bohlin,385,Blood,,Female,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal mental health disorders,Psychiatric disorder,MH,,,,Mental health,Bohlin,385,Blood,,Female,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Induction of labour,Induction of labour,Obs_gynae,,,,Physical health,Bohlin,385,Blood,,Female,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Mode of delivery,Mode of delivery,Obs_gynae,,,,Physical health,Bohlin,385,Blood,,Female,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Smoking (maternal),Smoking,Smoking,,,,Lifestyle,Bohlin,385,Blood,,Female,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal age,Maternal age,General,,,,Other,Bohlin,385,Blood,,Female,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,BMI (maternal),BMI,BodyComposition,,,,Physical health,Bohlin,385,Blood,,Female,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal parity,Parity,Obs_gynae,,,,Physical health,Robust Placental Clock (RPC),427,Placenta,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Sex,Sex,General,,,,Other,Robust Placental Clock (RPC),427,Placenta,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Birth length,Birth length,Neonatal/paeds,,,,Physical health,Robust Placental Clock (RPC),427,Placenta,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Birth weight,Birth weight,Neonatal/paeds,,,,Physical health,Robust Placental Clock (RPC),427,Placenta,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Cephalic circumference,Cephalic circumference,Neonatal/paeds,,,,Physical health,Robust Placental Clock (RPC),427,Placenta,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal diabetes,Diabetes,Metabolic/endocrinological,,,,Physical health,Robust Placental Clock (RPC),427,Placenta,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Hypertension,Cardiovascular disease,Cardiovascular,,,,Physical health,Robust Placental Clock (RPC),427,Placenta,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal mental health disorders,Psychiatric disorder,MH,,,,Mental health,Robust Placental Clock (RPC),427,Placenta,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Induction of labour,Induction of labour,Obs_gynae,,,,Physical health,Robust Placental Clock (RPC),427,Placenta,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Mode of delivery,Mode of delivery,Obs_gynae,,,,Physical health,Robust Placental Clock (RPC),427,Placenta,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Smoking (maternal),Smoking,Smoking,,,,Lifestyle,Robust Placental Clock (RPC),427,Placenta,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,Maternal age,Maternal age,General,,,,Other,Robust Placental Clock (RPC),427,Placenta,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB067,BMI (maternal),BMI,BodyComposition,,,,Physical health,Robust Placental Clock (RPC),427,Placenta,,Both,No,Intrauterine sampling in early pregnancy study (ITU),https://clinicalepigeneticsjournal.biomedcentral.com/articles/10.1186/s13148-021-01080-y
PUB069,Sex; Aneurysmal subarachnoid hemorrhage patients,Sex; Aneurysmal subarachnoid hemorrhage patients,Multiple_groups,General,Cardiovascular,Neuro,Other,Hannum,72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
PUB069,Sex; Aneurysmal subarachnoid hemorrhage patients,Sex; Aneurysmal subarachnoid hemorrhage patients,Multiple_groups,General,Cardiovascular,Neuro,Other,Horvath,72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
PUB069,Sex; Aneurysmal subarachnoid hemorrhage patients,Sex; Aneurysmal subarachnoid hemorrhage patients,Multiple_groups,General,Cardiovascular,Neuro,Other,PhenoAge,72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
PUB069,Sex; Aneurysmal subarachnoid hemorrhage patients,Sex; Aneurysmal subarachnoid hemorrhage patients,Multiple_groups,General,Cardiovascular,Neuro,Other,Zhang (2019),72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
PUB069,Smoking history; Aneurysmal subarachnoid hemorrhage,Smoking history; Aneurysmal subarachnoid hemorrhage,Multiple_groups,Smoking,Cardiovascular,Neuro,Other,Hannum,72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
PUB069,Smoking history; Aneurysmal subarachnoid hemorrhage,Smoking history; Aneurysmal subarachnoid hemorrhage,Multiple_groups,Smoking,Cardiovascular,Neuro,Other,Horvath,72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
PUB069,Smoking history; Aneurysmal subarachnoid hemorrhage,Smoking history; Aneurysmal subarachnoid hemorrhage,Multiple_groups,Smoking,Cardiovascular,Neuro,Other,Zhang (2019),72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
PUB069,Smoking history; Aneurysmal subarachnoid hemorrhage,Smoking history; Aneurysmal subarachnoid hemorrhage,Multiple_groups,Smoking,Cardiovascular,Neuro,Other,PhenoAge,72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
PUB069,Self-reported race; Aneurysmal subarachnoid hemorrhage,Race/ethnicity,Multiple_groups,Race/ethnicity,Cardiovascular,Neuro,Other,Hannum,72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
PUB069,Self-reported race; Aneurysmal subarachnoid hemorrhage,Race/ethnicity,Multiple_groups,Race/ethnicity,Cardiovascular,Neuro,Other,PhenoAge,72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
PUB069,Self-reported race; Aneurysmal subarachnoid hemorrhage,Race/ethnicity,Multiple_groups,Race/ethnicity,Cardiovascular,Neuro,Other,Horvath,72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
PUB069,Self-reported race; Aneurysmal subarachnoid hemorrhage,Race/ethnicity,Multiple_groups,Race/ethnicity,Cardiovascular,Neuro,Other,Zhang (2019),72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
PUB069,Aneurysmal subarachnoid hemorrhage; BMI,Aneurysmal subarachnoid hemorrhage; BMI,Multiple_groups,Alcohol,Cardiovascular,Neuro,Other,Zhang (2019),72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
PUB069,Aneurysmal subarachnoid hemorrhage; BMI,Aneurysmal subarachnoid hemorrhage; BMI,Multiple_groups,Alcohol,Cardiovascular,Neuro,Other,Hannum,72,Blood,"White, Other",Both,No,Recruited,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8787331/
